timestamp,production_output,planned_production_output,production_priority,shift_factor,hour_factor,M001_demand,M002_demand,M003_demand,M004_demand,M005_demand,M006_demand,M007_demand,M008_demand,M001_stock,M002_stock,M003_stock,M004_stock,M005_stock,M006_stock,M007_stock,M008_stock,task_count,hour,weekday
2026-01-15 03:00:00,14,15,2,0.97,0.98,15,0,0,28,13,0,0,0,256.0,0.0,0.0,442.0,339.0,0.0,0.0,0.0,1.0,3,3
2026-01-15 04:00:00,14,15,3,0.97,0.98,14,0,0,28,14,0,0,0,242.0,0.0,0.0,414.0,325.0,0.0,0.0,0.0,1.0,4,3
2026-01-15 05:00:00,9,10,3,0.97,0.98,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,500.0,102.0,358.0,0.0,5,3
2026-01-15 06:00:00,10,10,3,0.97,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,490.0,500.0,338.0,0.0,6,3
2026-01-15 07:00:00,20,20,1,0.97,1.0,21,20,40,0,0,0,0,0,221.0,188.0,223.0,0.0,0.0,0.0,0.0,0.0,2.0,7,3
2026-01-15 08:00:00,20,20,2,1.02,1.0,21,21,40,0,0,0,0,0,200.0,167.0,183.0,0.0,0.0,0.0,0.0,0.0,3.0,8,3
2026-01-15 09:00:00,20,20,1,1.02,1.015,20,20,40,0,0,0,0,0,180.0,147.0,143.0,0.0,0.0,0.0,0.0,0.0,1.0,9,3
2026-01-15 10:00:00,21,20,3,1.02,1.015,22,21,42,0,0,0,0,0,158.0,126.0,101.0,0.0,0.0,0.0,0.0,0.0,3.0,10,3
2026-01-15 11:00:00,20,20,1,1.02,1.015,20,20,40,0,0,0,0,0,138.0,106.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,11,3
2026-01-15 12:00:00,19,20,3,1.02,1.0,19,19,38,0,0,0,0,0,119.0,500.0,462.0,0.0,0.0,0.0,0.0,0.0,1.0,12,3
2026-01-15 13:00:00,20,20,2,1.02,1.0,20,20,40,0,0,0,0,0,500.0,480.0,422.0,0.0,0.0,0.0,0.0,0.0,1.0,13,3
2026-01-15 14:00:00,21,20,2,1.02,1.02,22,21,43,0,0,0,0,0,478.0,459.0,379.0,0.0,0.0,0.0,0.0,0.0,3.0,14,3
2026-01-15 15:00:00,10,10,1,1.02,1.02,0,0,0,0,0,11,10,20,0.0,0.0,0.0,0.0,0.0,479.0,490.0,318.0,0.0,15,3
2026-01-15 16:00:00,9,10,2,1.0,1.02,0,0,0,0,0,9,8,18,0.0,0.0,0.0,0.0,0.0,470.0,482.0,300.0,0.0,16,3
2026-01-15 17:00:00,20,20,2,1.0,1.0,21,20,40,0,0,0,0,0,457.0,439.0,339.0,0.0,0.0,0.0,0.0,0.0,2.0,17,3
2026-01-15 18:00:00,19,20,1,1.0,1.0,20,19,39,0,0,0,0,0,437.0,420.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,18,3
2026-01-15 19:00:00,18,20,2,1.0,1.0,19,18,36,0,0,0,0,0,418.0,402.0,264.0,0.0,0.0,0.0,0.0,0.0,1.0,19,3
2026-01-15 20:00:00,13,15,1,1.0,1.0,13,0,0,26,13,0,0,0,405.0,0.0,0.0,388.0,312.0,0.0,0.0,0.0,1.0,20,3
2026-01-15 21:00:00,13,15,2,1.0,1.0,13,0,0,26,13,0,0,0,392.0,0.0,0.0,362.0,299.0,0.0,0.0,0.0,1.0,21,3
2026-01-15 22:00:00,14,15,3,1.0,1.0,14,0,0,28,14,0,0,0,378.0,0.0,0.0,334.0,285.0,0.0,0.0,0.0,1.0,22,3
2026-01-15 23:00:00,10,10,1,1.0,1.0,0,0,0,0,0,10,9,20,0.0,0.0,0.0,0.0,0.0,460.0,473.0,280.0,0.0,23,3
2026-01-16 00:00:00,11,10,2,0.97,1.0,0,0,0,0,0,11,10,22,0.0,0.0,0.0,0.0,0.0,449.0,463.0,258.0,1.0,0,4
2026-01-16 01:00:00,10,10,2,0.97,0.98,0,0,0,0,0,10,9,20,0.0,0.0,0.0,0.0,0.0,439.0,454.0,238.0,0.0,1,4
2026-01-16 02:00:00,10,10,2,0.97,0.98,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,430.0,444.0,218.0,0.0,2,4
2026-01-16 03:00:00,9,10,3,0.97,0.98,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,422.0,435.0,200.0,0.0,3,4
2026-01-16 04:00:00,9,10,2,0.97,0.98,0,0,0,0,0,8,9,17,0.0,0.0,0.0,0.0,0.0,414.0,426.0,183.0,0.0,4,4
2026-01-16 05:00:00,14,15,1,0.97,0.98,14,0,0,28,14,0,0,0,364.0,0.0,0.0,306.0,271.0,0.0,0.0,0.0,1.0,5,4
2026-01-16 06:00:00,14,15,3,0.97,1.0,14,0,0,28,14,0,0,0,350.0,0.0,0.0,278.0,257.0,0.0,0.0,0.0,1.0,6,4
2026-01-16 07:00:00,19,20,3,0.97,1.0,19,19,38,0,0,0,0,0,331.0,383.0,226.0,0.0,0.0,0.0,0.0,0.0,1.0,7,4
2026-01-16 08:00:00,15,15,1,1.02,1.0,15,0,0,30,15,0,0,0,316.0,0.0,0.0,248.0,242.0,0.0,0.0,0.0,1.0,8,4
2026-01-16 09:00:00,17,15,3,1.02,1.015,17,0,0,34,17,0,0,0,299.0,0.0,0.0,214.0,225.0,0.0,0.0,0.0,1.0,9,4
2026-01-16 10:00:00,16,15,2,1.02,1.015,16,0,0,32,15,0,0,0,283.0,0.0,0.0,182.0,210.0,0.0,0.0,0.0,1.0,10,4
2026-01-16 11:00:00,16,15,3,1.02,1.015,16,0,0,32,16,0,0,0,267.0,0.0,0.0,150.0,194.0,0.0,0.0,0.0,1.0,11,4
2026-01-16 12:00:00,17,15,2,1.02,1.0,18,0,0,34,17,0,0,0,249.0,0.0,0.0,116.0,177.0,0.0,0.0,0.0,1.0,12,4
2026-01-16 13:00:00,11,10,2,1.02,1.0,0,0,0,0,0,11,11,21,0.0,0.0,0.0,0.0,0.0,403.0,415.0,162.0,1.0,13,4
2026-01-16 14:00:00,11,10,2,1.02,1.02,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,392.0,404.0,140.0,1.0,14,4
2026-01-16 15:00:00,11,10,1,1.02,1.02,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,381.0,393.0,118.0,1.0,15,4
2026-01-16 16:00:00,11,10,3,1.0,1.02,0,0,0,0,0,11,11,21,0.0,0.0,0.0,0.0,0.0,370.0,382.0,500.0,1.0,16,4
2026-01-16 17:00:00,10,10,3,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,360.0,372.0,480.0,0.0,17,4
2026-01-16 18:00:00,20,20,2,1.0,1.0,21,20,40,0,0,0,0,0,228.0,363.0,186.0,0.0,0.0,0.0,0.0,0.0,2.0,18,4
2026-01-16 19:00:00,20,20,2,1.0,1.0,20,20,40,0,0,0,0,0,208.0,343.0,146.0,0.0,0.0,0.0,0.0,0.0,1.0,19,4
2026-01-16 20:00:00,21,20,2,1.0,1.0,21,21,42,0,0,0,0,0,187.0,322.0,104.0,0.0,0.0,0.0,0.0,0.0,3.0,20,4
2026-01-16 21:00:00,17,15,3,1.0,1.0,17,0,0,34,16,0,0,0,170.0,0.0,0.0,500.0,161.0,0.0,0.0,0.0,1.0,21,4
2026-01-16 22:00:00,13,10,2,1.0,1.0,0,0,0,0,0,13,13,26,0.0,0.0,0.0,0.0,0.0,347.0,359.0,454.0,1.0,22,4
2026-01-16 23:00:00,12,10,3,1.0,1.0,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,335.0,347.0,430.0,1.0,23,4
2026-01-17 00:00:00,12,10,2,0.97,1.0,0,0,0,0,0,12,12,23,0.0,0.0,0.0,0.0,0.0,323.0,335.0,407.0,1.0,0,5
2026-01-17 01:00:00,11,10,1,0.97,0.98,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,312.0,324.0,385.0,1.0,1,5
2026-01-17 02:00:00,12,10,3,0.97,0.98,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,300.0,312.0,361.0,1.0,2,5
2026-01-17 03:00:00,11,10,2,0.97,0.98,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,289.0,301.0,339.0,1.0,3,5
2026-01-17 04:00:00,10,10,3,0.97,0.98,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,279.0,291.0,319.0,0.0,4,5
2026-01-17 05:00:00,9,10,1,0.97,0.98,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,270.0,282.0,301.0,0.0,5,5
2026-01-17 06:00:00,18,20,3,0.97,1.0,18,18,36,0,0,0,0,0,152.0,304.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,6,5
2026-01-17 07:00:00,18,20,3,0.97,1.0,18,18,36,0,0,0,0,0,134.0,286.0,464.0,0.0,0.0,0.0,0.0,0.0,1.0,7,5
2026-01-17 08:00:00,18,20,2,1.02,1.0,18,18,36,0,0,0,0,0,116.0,268.0,428.0,0.0,0.0,0.0,0.0,0.0,1.0,8,5
2026-01-17 09:00:00,19,20,1,1.02,1.015,19,19,38,0,0,0,0,0,500.0,249.0,390.0,0.0,0.0,0.0,0.0,0.0,1.0,9,5
2026-01-17 10:00:00,20,20,1,1.02,1.015,20,20,41,0,0,0,0,0,480.0,229.0,349.0,0.0,0.0,0.0,0.0,0.0,1.0,10,5
2026-01-17 11:00:00,22,20,1,1.02,1.015,22,22,44,0,0,0,0,0,458.0,207.0,305.0,0.0,0.0,0.0,0.0,0.0,3.0,11,5
2026-01-17 12:00:00,22,20,3,1.02,1.0,22,22,44,0,0,0,0,0,436.0,185.0,261.0,0.0,0.0,0.0,0.0,0.0,3.0,12,5
2026-01-17 13:00:00,21,20,3,1.02,1.0,21,21,42,0,0,0,0,0,415.0,164.0,219.0,0.0,0.0,0.0,0.0,0.0,3.0,13,5
2026-01-17 14:00:00,21,20,2,1.02,1.02,21,21,42,0,0,0,0,0,394.0,143.0,177.0,0.0,0.0,0.0,0.0,0.0,3.0,14,5
2026-01-17 15:00:00,16,15,2,1.02,1.02,16,0,0,32,16,0,0,0,378.0,0.0,0.0,468.0,145.0,0.0,0.0,0.0,1.0,15,5
2026-01-17 16:00:00,14,15,2,1.0,1.02,14,0,0,28,14,0,0,0,364.0,0.0,0.0,440.0,131.0,0.0,0.0,0.0,1.0,16,5
2026-01-17 17:00:00,16,15,3,1.0,1.0,16,0,0,32,16,0,0,0,348.0,0.0,0.0,408.0,115.0,0.0,0.0,0.0,1.0,17,5
2026-01-17 18:00:00,17,15,1,1.0,1.0,17,0,0,34,17,0,0,0,331.0,0.0,0.0,374.0,500.0,0.0,0.0,0.0,1.0,18,5
2026-01-17 19:00:00,11,10,2,1.0,1.0,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,259.0,271.0,279.0,1.0,19,5
2026-01-17 20:00:00,9,10,3,1.0,1.0,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,250.0,262.0,261.0,0.0,20,5
2026-01-17 21:00:00,10,10,1,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,240.0,252.0,241.0,0.0,21,5
2026-01-17 22:00:00,10,10,2,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,230.0,242.0,221.0,0.0,22,5
2026-01-17 23:00:00,16,15,1,1.0,1.0,16,0,0,32,16,0,0,0,315.0,0.0,0.0,342.0,484.0,0.0,0.0,0.0,1.0,23,5
2026-01-18 00:00:00,14,15,2,0.97,1.0,13,0,0,28,13,0,0,0,302.0,0.0,0.0,314.0,471.0,0.0,0.0,0.0,1.0,0,6
2026-01-18 01:00:00,13,15,3,0.97,0.98,13,0,0,26,12,0,0,0,289.0,0.0,0.0,288.0,459.0,0.0,0.0,0.0,1.0,1,6
2026-01-18 02:00:00,9,10,2,0.97,0.98,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,222.0,233.0,203.0,0.0,2,6
2026-01-18 03:00:00,19,20,3,0.97,0.98,19,18,38,0,0,0,0,0,270.0,125.0,139.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
2026-01-18 04:00:00,18,20,2,0.97,0.98,18,17,36,0,0,0,0,0,252.0,108.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6
2026-01-18 05:00:00,19,20,2,0.97,0.98,18,19,38,0,0,0,0,0,234.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,5,6
2026-01-18 06:00:00,19,20,3,0.97,1.0,19,19,38,0,0,0,0,0,215.0,481.0,462.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
2026-01-18 07:00:00,19,20,2,0.97,1.0,19,19,38,0,0,0,0,0,196.0,462.0,424.0,0.0,0.0,0.0,0.0,0.0,1.0,7,6
2026-01-18 08:00:00,20,20,3,1.02,1.0,20,20,40,0,0,0,0,0,176.0,442.0,384.0,0.0,0.0,0.0,0.0,0.0,1.0,8,6
2026-01-18 09:00:00,16,15,2,1.02,1.015,16,0,0,33,16,0,0,0,160.0,0.0,0.0,255.0,443.0,0.0,0.0,0.0,1.0,9,6
2026-01-18 10:00:00,21,20,3,1.02,1.015,21,21,42,0,0,0,0,0,139.0,421.0,342.0,0.0,0.0,0.0,0.0,0.0,3.0,10,6
2026-01-18 11:00:00,10,10,1,1.02,1.015,0,0,0,0,0,9,10,21,0.0,0.0,0.0,0.0,0.0,213.0,223.0,182.0,1.0,11,6
2026-01-18 12:00:00,14,15,1,1.02,1.0,13,0,0,29,14,0,0,0,126.0,0.0,0.0,226.0,429.0,0.0,0.0,0.0,1.0,12,6
2026-01-18 13:00:00,15,15,2,1.02,1.0,15,0,0,31,15,0,0,0,111.0,0.0,0.0,195.0,414.0,0.0,0.0,0.0,1.0,13,6
2026-01-18 14:00:00,16,15,1,1.02,1.02,16,0,0,33,16,0,0,0,500.0,0.0,0.0,162.0,398.0,0.0,0.0,0.0,1.0,14,6
2026-01-18 15:00:00,15,15,3,1.02,1.02,15,0,0,31,15,0,0,0,485.0,0.0,0.0,131.0,383.0,0.0,0.0,0.0,1.0,15,6
2026-01-18 16:00:00,21,20,2,1.0,1.02,21,22,42,0,0,0,0,0,464.0,399.0,300.0,0.0,0.0,0.0,0.0,0.0,3.0,16,6
2026-01-18 17:00:00,11,10,2,1.0,1.0,0,0,0,0,0,10,11,22,0.0,0.0,0.0,0.0,0.0,203.0,212.0,160.0,1.0,17,6
2026-01-18 18:00:00,12,10,2,1.0,1.0,0,0,0,0,0,11,12,25,0.0,0.0,0.0,0.0,0.0,192.0,200.0,135.0,1.0,18,6
2026-01-18 19:00:00,11,10,2,1.0,1.0,0,0,0,0,0,11,11,23,0.0,0.0,0.0,0.0,0.0,181.0,189.0,112.0,1.0,19,6
2026-01-18 20:00:00,18,15,2,1.0,1.0,18,0,0,36,18,0,0,0,446.0,0.0,0.0,500.0,365.0,0.0,0.0,0.0,1.0,20,6
2026-01-18 21:00:00,18,15,2,1.0,1.0,18,0,0,36,18,0,0,0,428.0,0.0,0.0,464.0,347.0,0.0,0.0,0.0,1.0,21,6
2026-01-18 22:00:00,22,20,3,1.0,1.0,22,22,44,0,0,0,0,0,406.0,377.0,256.0,0.0,0.0,0.0,0.0,0.0,3.0,22,6
2026-01-18 23:00:00,22,20,3,1.0,1.0,22,23,44,0,0,0,0,0,384.0,354.0,212.0,0.0,0.0,0.0,0.0,0.0,3.0,23,6
2026-01-19 00:00:00,22,20,2,0.97,1.0,22,22,44,0,0,0,0,0,362.0,332.0,168.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0
2026-01-19 01:00:00,17,15,2,0.97,0.98,17,0,0,34,17,0,0,0,345.0,0.0,0.0,430.0,330.0,0.0,0.0,0.0,1.0,1,0
2026-01-19 02:00:00,20,20,2,0.97,0.98,20,20,39,0,0,0,0,0,325.0,312.0,129.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0
2026-01-19 03:00:00,21,20,2,0.97,0.98,21,21,41,0,0,0,0,0,304.0,291.0,500.0,0.0,0.0,0.0,0.0,0.0,3.0,3,0
2026-01-19 04:00:00,16,15,2,0.97,0.98,15,0,0,32,16,0,0,0,289.0,0.0,0.0,398.0,314.0,0.0,0.0,0.0,1.0,4,0
2026-01-19 05:00:00,10,10,2,0.97,0.98,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,172.0,179.0,500.0,0.0,5,0
2026-01-19 06:00:00,9,10,1,0.97,1.0,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,164.0,170.0,482.0,0.0,6,0
2026-01-19 07:00:00,7,10,2,0.97,1.0,0,0,0,0,0,6,7,14,0.0,0.0,0.0,0.0,0.0,158.0,163.0,468.0,0.0,7,0
2026-01-19 08:00:00,8,10,1,1.02,1.0,0,0,0,0,0,7,8,16,0.0,0.0,0.0,0.0,0.0,151.0,155.0,452.0,0.0,8,0
2026-01-19 09:00:00,9,10,1,1.02,1.015,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,143.0,146.0,434.0,0.0,9,0
2026-01-19 10:00:00,11,10,2,1.02,1.015,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,132.0,135.0,412.0,1.0,10,0
2026-01-19 11:00:00,11,10,1,1.02,1.015,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,121.0,124.0,390.0,1.0,11,0
2026-01-19 12:00:00,12,10,3,1.02,1.0,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,109.0,112.0,366.0,1.0,12,0
2026-01-19 13:00:00,10,10,2,1.02,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,500.0,102.0,346.0,0.0,13,0
2026-01-19 14:00:00,9,10,2,1.02,1.02,0,0,0,0,0,9,10,18,0.0,0.0,0.0,0.0,0.0,491.0,500.0,328.0,0.0,14,0
2026-01-19 15:00:00,9,10,1,1.02,1.02,0,0,0,0,0,9,10,18,0.0,0.0,0.0,0.0,0.0,482.0,490.0,310.0,0.0,15,0
2026-01-19 16:00:00,15,15,2,1.0,1.02,15,0,0,30,15,0,0,0,274.0,0.0,0.0,368.0,299.0,0.0,0.0,0.0,1.0,16,0
2026-01-19 17:00:00,15,15,1,1.0,1.0,15,0,0,30,15,0,0,0,259.0,0.0,0.0,338.0,284.0,0.0,0.0,0.0,1.0,17,0
2026-01-19 18:00:00,13,15,2,1.0,1.0,13,0,0,26,13,0,0,0,246.0,0.0,0.0,312.0,271.0,0.0,0.0,0.0,1.0,18,0
2026-01-19 19:00:00,8,10,3,1.0,1.0,0,0,0,0,0,8,9,16,0.0,0.0,0.0,0.0,0.0,474.0,481.0,294.0,0.0,19,0
2026-01-19 20:00:00,13,15,2,1.0,1.0,13,0,0,26,13,0,0,0,233.0,0.0,0.0,286.0,258.0,0.0,0.0,0.0,1.0,20,0
2026-01-19 21:00:00,19,20,2,1.0,1.0,19,19,38,0,0,0,0,0,214.0,272.0,462.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0
2026-01-19 22:00:00,14,15,1,1.0,1.0,14,0,0,28,14,0,0,0,200.0,0.0,0.0,258.0,244.0,0.0,0.0,0.0,1.0,22,0
2026-01-19 23:00:00,14,15,2,1.0,1.0,14,0,0,28,14,0,0,0,186.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,1.0,23,0
2026-01-20 00:00:00,13,15,3,0.97,1.0,13,0,0,26,12,0,0,0,173.0,0.0,0.0,204.0,218.0,0.0,0.0,0.0,1.0,0,1
2026-01-20 01:00:00,12,15,3,0.97,0.98,12,0,0,24,12,0,0,0,161.0,0.0,0.0,180.0,206.0,0.0,0.0,0.0,1.0,1,1
2026-01-20 02:00:00,13,15,1,0.97,0.98,13,0,0,26,13,0,0,0,148.0,0.0,0.0,154.0,193.0,0.0,0.0,0.0,1.0,2,1
2026-01-20 03:00:00,14,15,3,0.97,0.98,14,0,0,28,14,0,0,0,134.0,0.0,0.0,126.0,179.0,0.0,0.0,0.0,1.0,3,1
2026-01-20 04:00:00,18,20,3,0.97,0.98,18,18,36,0,0,0,0,0,116.0,254.0,426.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
2026-01-20 05:00:00,9,10,1,0.97,0.98,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,465.0,472.0,276.0,0.0,5,1
2026-01-20 06:00:00,9,10,2,0.97,1.0,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,457.0,463.0,258.0,0.0,6,1
2026-01-20 07:00:00,9,10,1,0.97,1.0,0,0,0,0,0,8,9,18,0.0,0.0,0.0,0.0,0.0,449.0,454.0,240.0,0.0,7,1
2026-01-20 08:00:00,9,10,3,1.02,1.0,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,440.0,445.0,222.0,0.0,8,1
2026-01-20 09:00:00,19,20,3,1.02,1.015,19,19,38,0,0,0,0,0,500.0,235.0,388.0,0.0,0.0,0.0,0.0,0.0,1.0,9,1
2026-01-20 10:00:00,19,20,3,1.02,1.015,20,19,38,0,0,0,0,0,480.0,216.0,350.0,0.0,0.0,0.0,0.0,0.0,1.0,10,1
2026-01-20 11:00:00,19,20,2,1.02,1.015,19,19,39,0,0,0,0,0,461.0,197.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,11,1
2026-01-20 12:00:00,15,15,3,1.02,1.0,15,0,0,30,15,0,0,0,446.0,0.0,0.0,500.0,164.0,0.0,0.0,0.0,1.0,12,1
2026-01-20 13:00:00,15,15,1,1.02,1.0,15,0,0,30,15,0,0,0,431.0,0.0,0.0,470.0,149.0,0.0,0.0,0.0,1.0,13,1
2026-01-20 14:00:00,15,15,2,1.02,1.02,15,0,0,30,15,0,0,0,416.0,0.0,0.0,440.0,134.0,0.0,0.0,0.0,1.0,14,1
2026-01-20 15:00:00,15,15,2,1.02,1.02,15,0,0,30,15,0,0,0,401.0,0.0,0.0,410.0,119.0,0.0,0.0,0.0,1.0,15,1
2026-01-20 16:00:00,15,15,1,1.0,1.02,15,0,0,30,15,0,0,0,386.0,0.0,0.0,380.0,104.0,0.0,0.0,0.0,1.0,16,1
2026-01-20 17:00:00,10,10,3,1.0,1.0,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,431.0,435.0,202.0,0.0,17,1
2026-01-20 18:00:00,10,10,2,1.0,1.0,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,422.0,425.0,182.0,0.0,18,1
2026-01-20 19:00:00,16,15,2,1.0,1.0,16,0,0,32,16,0,0,0,370.0,0.0,0.0,348.0,500.0,0.0,0.0,0.0,1.0,19,1
2026-01-20 20:00:00,10,10,3,1.0,1.0,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,413.0,415.0,162.0,0.0,20,1
2026-01-20 21:00:00,20,20,2,1.0,1.0,20,20,40,0,0,0,0,0,350.0,177.0,271.0,0.0,0.0,0.0,0.0,0.0,1.0,21,1
2026-01-20 22:00:00,15,15,1,1.0,1.0,15,0,0,30,15,0,0,0,335.0,0.0,0.0,318.0,485.0,0.0,0.0,0.0,1.0,22,1
2026-01-20 23:00:00,8,10,3,1.0,1.0,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,405.0,407.0,146.0,0.0,23,1
2026-01-21 00:00:00,7,10,2,0.97,1.0,0,0,0,0,0,7,7,13,0.0,0.0,0.0,0.0,0.0,398.0,400.0,133.0,0.0,0,2
2026-01-21 01:00:00,8,10,3,0.97,0.98,0,0,0,0,0,7,8,16,0.0,0.0,0.0,0.0,0.0,391.0,392.0,117.0,0.0,1,2
2026-01-21 02:00:00,10,10,2,0.97,0.98,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,381.0,382.0,500.0,0.0,2,2
2026-01-21 03:00:00,10,10,3,0.97,0.98,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,371.0,372.0,481.0,0.0,3,2
2026-01-21 04:00:00,10,10,2,0.97,0.98,0,0,0,0,0,10,9,19,0.0,0.0,0.0,0.0,0.0,361.0,363.0,462.0,0.0,4,2
2026-01-21 05:00:00,15,15,1,0.97,0.98,16,0,0,30,15,0,0,0,319.0,0.0,0.0,288.0,470.0,0.0,0.0,0.0,1.0,5,2
2026-01-21 06:00:00,18,15,2,0.97,1.0,18,0,0,35,18,0,0,0,301.0,0.0,0.0,253.0,452.0,0.0,0.0,0.0,1.0,6,2
2026-01-21 07:00:00,18,15,3,0.97,1.0,18,0,0,36,18,0,0,0,283.0,0.0,0.0,217.0,434.0,0.0,0.0,0.0,1.0,7,2
2026-01-21 08:00:00,18,15,3,1.02,1.0,18,0,0,36,18,0,0,0,265.0,0.0,0.0,181.0,416.0,0.0,0.0,0.0,1.0,8,2
2026-01-21 09:00:00,16,15,1,1.02,1.015,16,0,0,33,16,0,0,0,249.0,0.0,0.0,148.0,400.0,0.0,0.0,0.0,1.0,9,2
2026-01-21 10:00:00,15,15,2,1.02,1.015,15,0,0,30,15,0,0,0,234.0,0.0,0.0,118.0,385.0,0.0,0.0,0.0,1.0,10,2
2026-01-21 11:00:00,10,10,3,1.02,1.015,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,351.0,353.0,442.0,0.0,11,2
2026-01-21 12:00:00,9,10,1,1.02,1.0,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,342.0,344.0,424.0,0.0,12,2
2026-01-21 13:00:00,8,10,1,1.02,1.0,0,0,0,0,0,9,8,16,0.0,0.0,0.0,0.0,0.0,333.0,336.0,408.0,0.0,13,2
2026-01-21 14:00:00,9,10,2,1.02,1.02,0,0,0,0,0,10,9,18,0.0,0.0,0.0,0.0,0.0,323.0,327.0,390.0,0.0,14,2
2026-01-21 15:00:00,8,10,1,1.02,1.02,0,0,0,0,0,9,8,16,0.0,0.0,0.0,0.0,0.0,314.0,319.0,374.0,0.0,15,2
2026-01-21 16:00:00,20,20,2,1.0,1.02,19,20,40,0,0,0,0,0,215.0,157.0,231.0,0.0,0.0,0.0,0.0,0.0,1.0,16,2
2026-01-21 17:00:00,20,20,3,1.0,1.0,19,20,40,0,0,0,0,0,196.0,137.0,191.0,0.0,0.0,0.0,0.0,0.0,1.0,17,2
2026-01-21 18:00:00,10,10,3,1.0,1.0,0,0,0,0,0,10,10,21,0.0,0.0,0.0,0.0,0.0,304.0,309.0,353.0,1.0,18,2
2026-01-21 19:00:00,21,20,2,1.0,1.0,20,21,42,0,0,0,0,0,176.0,116.0,149.0,0.0,0.0,0.0,0.0,0.0,2.0,19,2
2026-01-21 20:00:00,21,20,2,1.0,1.0,21,21,42,0,0,0,0,0,155.0,500.0,107.0,0.0,0.0,0.0,0.0,0.0,3.0,20,2
2026-01-21 21:00:00,20,20,2,1.0,1.0,20,21,40,0,0,0,0,0,135.0,479.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,21,2
2026-01-21 22:00:00,21,20,2,1.0,1.0,21,21,42,0,0,0,0,0,114.0,458.0,458.0,0.0,0.0,0.0,0.0,0.0,3.0,22,2
2026-01-21 23:00:00,21,20,2,1.0,1.0,21,21,42,0,0,0,0,0,500.0,437.0,416.0,0.0,0.0,0.0,0.0,0.0,3.0,23,2
2026-01-22 00:00:00,10,10,1,0.97,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,294.0,299.0,333.0,0.0,0,3
