timestamp,M001_demand,M002_demand,M003_demand,M004_demand,M005_demand,M006_demand,M007_demand,M008_demand,M001_stock,M002_stock,M003_stock,M004_stock,M005_stock,M006_stock,M007_stock,M008_stock
2026-01-20 05:00:00,18,18,35,0,0,0,0,0,420.0,199.0,237.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 06:00:00,18,17,34,0,0,0,0,0,402.0,182.0,203.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 07:00:00,20,19,38,0,0,0,0,0,382.0,163.0,165.0,0.0,0.0,0.0,0.0,0.0
2026-01-20 08:00:00,15,0,0,28,14,0,0,0,367.0,0.0,0.0,385.0,115.0,0.0,0.0,0.0
2026-01-20 09:00:00,15,0,0,28,13,0,0,0,352.0,0.0,0.0,357.0,102.0,0.0,0.0,0.0
2026-01-20 10:00:00,15,0,0,30,15,0,0,0,337.0,0.0,0.0,327.0,500.0,0.0,0.0,0.0
2026-01-20 11:00:00,16,0,0,31,15,0,0,0,321.0,0.0,0.0,296.0,485.0,0.0,0.0,0.0
2026-01-20 12:00:00,15,0,0,28,14,0,0,0,306.0,0.0,0.0,268.0,471.0,0.0,0.0,0.0
2026-01-20 13:00:00,14,0,0,28,14,0,0,0,292.0,0.0,0.0,240.0,457.0,0.0,0.0,0.0
2026-01-20 14:00:00,14,0,0,28,14,0,0,0,278.0,0.0,0.0,212.0,443.0,0.0,0.0,0.0
2026-01-20 15:00:00,15,0,0,30,15,0,0,0,263.0,0.0,0.0,182.0,428.0,0.0,0.0,0.0
2026-01-20 16:00:00,14,0,0,28,14,0,0,0,249.0,0.0,0.0,154.0,414.0,0.0,0.0,0.0
2026-01-20 17:00:00,15,0,0,30,15,0,0,0,234.0,0.0,0.0,124.0,399.0,0.0,0.0,0.0
2026-01-20 18:00:00,15,0,0,30,15,0,0,0,219.0,0.0,0.0,500.0,384.0,0.0,0.0,0.0
2026-01-20 19:00:00,15,0,0,30,15,0,0,0,204.0,0.0,0.0,470.0,369.0,0.0,0.0,0.0
2026-01-20 20:00:00,15,0,0,30,15,0,0,0,189.0,0.0,0.0,440.0,354.0,0.0,0.0,0.0
2026-01-20 21:00:00,16,0,0,32,16,0,0,0,173.0,0.0,0.0,408.0,338.0,0.0,0.0,0.0
2026-01-20 22:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,135.0,139.0,422.0
2026-01-20 23:00:00,0,0,0,0,0,12,12,22,0.0,0.0,0.0,0.0,0.0,123.0,127.0,400.0
2026-01-21 00:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,113.0,117.0,380.0
2026-01-21 01:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,104.0,108.0,362.0
2026-01-21 02:00:00,18,18,36,0,0,0,0,0,155.0,145.0,129.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 03:00:00,21,21,41,0,0,0,0,0,134.0,124.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 04:00:00,0,0,0,0,0,10,9,18,0.0,0.0,0.0,0.0,0.0,500.0,500.0,344.0
2026-01-21 05:00:00,19,19,37,0,0,0,0,0,115.0,105.0,463.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 06:00:00,14,0,0,30,15,0,0,0,101.0,0.0,0.0,378.0,323.0,0.0,0.0,0.0
2026-01-21 07:00:00,14,0,0,30,15,0,0,0,500.0,0.0,0.0,348.0,308.0,0.0,0.0,0.0
2026-01-21 08:00:00,17,0,0,34,17,0,0,0,483.0,0.0,0.0,314.0,291.0,0.0,0.0,0.0
2026-01-21 09:00:00,22,22,44,0,0,0,0,0,461.0,500.0,419.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 10:00:00,22,22,45,0,0,0,0,0,439.0,478.0,374.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 11:00:00,16,0,0,32,16,0,0,0,423.0,0.0,0.0,282.0,275.0,0.0,0.0,0.0
2026-01-21 12:00:00,17,0,0,34,17,0,0,0,406.0,0.0,0.0,248.0,258.0,0.0,0.0,0.0
2026-01-21 13:00:00,17,0,0,34,17,0,0,0,389.0,0.0,0.0,214.0,241.0,0.0,0.0,0.0
2026-01-21 14:00:00,0,0,0,0,0,12,12,22,0.0,0.0,0.0,0.0,0.0,488.0,488.0,322.0
2026-01-21 15:00:00,0,0,0,0,0,13,13,24,0.0,0.0,0.0,0.0,0.0,475.0,475.0,298.0
2026-01-21 16:00:00,21,21,42,0,0,0,0,0,368.0,457.0,332.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 17:00:00,20,20,40,0,0,0,0,0,348.0,437.0,292.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 18:00:00,20,21,42,0,0,0,0,0,328.0,416.0,250.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 19:00:00,20,20,40,0,0,0,0,0,308.0,396.0,210.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 20:00:00,19,19,38,0,0,0,0,0,289.0,377.0,172.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 21:00:00,19,19,38,0,0,0,0,0,270.0,358.0,134.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 22:00:00,19,19,37,0,0,0,0,0,251.0,339.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-21 23:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,467.0,467.0,282.0
2026-01-22 00:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,459.0,459.0,266.0
2026-01-22 01:00:00,0,0,0,0,0,7,7,14,0.0,0.0,0.0,0.0,0.0,452.0,452.0,252.0
2026-01-22 02:00:00,0,0,0,0,0,7,7,14,0.0,0.0,0.0,0.0,0.0,445.0,445.0,238.0
2026-01-22 03:00:00,0,0,0,0,0,7,7,15,0.0,0.0,0.0,0.0,0.0,438.0,438.0,223.0
2026-01-22 04:00:00,16,17,31,0,0,0,0,0,235.0,322.0,469.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 05:00:00,16,16,31,0,0,0,0,0,219.0,306.0,438.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 06:00:00,18,19,37,0,0,0,0,0,201.0,287.0,401.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 07:00:00,15,0,0,30,15,0,0,0,186.0,0.0,0.0,184.0,226.0,0.0,0.0,0.0
2026-01-22 08:00:00,21,21,42,0,0,0,0,0,165.0,266.0,359.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 09:00:00,21,21,42,0,0,0,0,0,144.0,245.0,317.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 10:00:00,16,0,0,32,16,0,0,0,128.0,0.0,0.0,152.0,210.0,0.0,0.0,0.0
2026-01-22 11:00:00,15,0,0,31,15,0,0,0,113.0,0.0,0.0,121.0,195.0,0.0,0.0,0.0
2026-01-22 12:00:00,14,0,0,28,14,0,0,0,500.0,0.0,0.0,500.0,181.0,0.0,0.0,0.0
2026-01-22 13:00:00,0,0,0,0,0,10,9,19,0.0,0.0,0.0,0.0,0.0,428.0,429.0,204.0
2026-01-22 14:00:00,0,0,0,0,0,11,10,20,0.0,0.0,0.0,0.0,0.0,417.0,419.0,184.0
2026-01-22 15:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,407.0,409.0,164.0
2026-01-22 16:00:00,20,20,40,0,0,0,0,0,480.0,225.0,277.0,0.0,0.0,0.0,0.0,0.0
2026-01-22 17:00:00,13,0,0,26,13,0,0,0,467.0,0.0,0.0,474.0,168.0,0.0,0.0,0.0
2026-01-22 18:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,399.0,401.0,148.0
2026-01-22 19:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,390.0,392.0,130.0
2026-01-22 20:00:00,14,0,0,28,14,0,0,0,453.0,0.0,0.0,446.0,154.0,0.0,0.0,0.0
2026-01-22 21:00:00,14,0,0,30,15,0,0,0,439.0,0.0,0.0,416.0,139.0,0.0,0.0,0.0
2026-01-22 22:00:00,14,0,0,28,14,0,0,0,425.0,0.0,0.0,388.0,125.0,0.0,0.0,0.0
2026-01-22 23:00:00,14,0,0,28,13,0,0,0,411.0,0.0,0.0,360.0,112.0,0.0,0.0,0.0
2026-01-23 00:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,381.0,383.0,112.0
2026-01-23 01:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,373.0,375.0,500.0
2026-01-23 02:00:00,0,0,0,0,0,8,8,15,0.0,0.0,0.0,0.0,0.0,365.0,367.0,485.0
2026-01-23 03:00:00,0,0,0,0,0,8,8,15,0.0,0.0,0.0,0.0,0.0,357.0,359.0,470.0
2026-01-23 04:00:00,19,19,37,0,0,0,0,0,392.0,206.0,240.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 05:00:00,18,19,37,0,0,0,0,0,374.0,187.0,203.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 06:00:00,19,19,37,0,0,0,0,0,355.0,168.0,166.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 07:00:00,20,20,39,0,0,0,0,0,335.0,148.0,127.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 08:00:00,20,20,40,0,0,0,0,0,315.0,128.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 09:00:00,20,20,40,0,0,0,0,0,295.0,108.0,460.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 10:00:00,22,21,42,0,0,0,0,0,273.0,500.0,418.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 11:00:00,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,347.0,349.0,451.0
2026-01-23 12:00:00,16,0,0,32,15,0,0,0,257.0,0.0,0.0,328.0,500.0,0.0,0.0,0.0
2026-01-23 13:00:00,15,0,0,30,14,0,0,0,242.0,0.0,0.0,298.0,486.0,0.0,0.0,0.0
2026-01-23 14:00:00,15,0,0,30,15,0,0,0,227.0,0.0,0.0,268.0,471.0,0.0,0.0,0.0
2026-01-23 15:00:00,21,21,42,0,0,0,0,0,206.0,479.0,376.0,0.0,0.0,0.0,0.0,0.0
2026-01-23 16:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,335.0,337.0,427.0
2026-01-23 17:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,323.0,325.0,403.0
2026-01-23 18:00:00,0,0,0,0,0,11,11,21,0.0,0.0,0.0,0.0,0.0,312.0,314.0,382.0
2026-01-23 19:00:00,0,0,0,0,0,10,11,20,0.0,0.0,0.0,0.0,0.0,302.0,303.0,362.0
2026-01-23 20:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,290.0,291.0,338.0
2026-01-23 21:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,279.0,280.0,316.0
2026-01-23 22:00:00,14,0,0,27,13,0,0,0,192.0,0.0,0.0,241.0,458.0,0.0,0.0,0.0
2026-01-23 23:00:00,15,0,0,29,15,0,0,0,177.0,0.0,0.0,212.0,443.0,0.0,0.0,0.0
2026-01-24 00:00:00,14,0,0,28,14,0,0,0,163.0,0.0,0.0,184.0,429.0,0.0,0.0,0.0
2026-01-24 01:00:00,13,0,0,26,13,0,0,0,150.0,0.0,0.0,158.0,416.0,0.0,0.0,0.0
2026-01-24 02:00:00,12,0,0,24,12,0,0,0,138.0,0.0,0.0,134.0,404.0,0.0,0.0,0.0
2026-01-24 03:00:00,12,0,0,24,12,0,0,0,126.0,0.0,0.0,110.0,392.0,0.0,0.0,0.0
2026-01-24 04:00:00,12,0,0,24,12,0,0,0,114.0,0.0,0.0,500.0,380.0,0.0,0.0,0.0
2026-01-24 05:00:00,12,0,0,23,12,0,0,0,102.0,0.0,0.0,477.0,368.0,0.0,0.0,0.0
2026-01-24 06:00:00,13,0,0,25,14,0,0,0,500.0,0.0,0.0,452.0,354.0,0.0,0.0,0.0
2026-01-24 07:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,270.0,271.0,298.0
2026-01-24 08:00:00,0,0,0,0,0,11,10,20,0.0,0.0,0.0,0.0,0.0,259.0,261.0,278.0
2026-01-24 09:00:00,21,21,42,0,0,0,0,0,479.0,458.0,334.0,0.0,0.0,0.0,0.0,0.0
2026-01-24 10:00:00,21,20,40,0,0,0,0,0,458.0,438.0,294.0,0.0,0.0,0.0,0.0,0.0
2026-01-24 11:00:00,20,20,40,0,0,0,0,0,438.0,418.0,254.0,0.0,0.0,0.0,0.0,0.0
2026-01-24 12:00:00,19,19,38,0,0,0,0,0,419.0,399.0,216.0,0.0,0.0,0.0,0.0,0.0
2026-01-24 13:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,250.0,252.0,260.0
2026-01-24 14:00:00,16,0,0,32,16,0,0,0,403.0,0.0,0.0,420.0,338.0,0.0,0.0,0.0
2026-01-24 15:00:00,0,0,0,0,0,11,12,22,0.0,0.0,0.0,0.0,0.0,239.0,240.0,238.0
2026-01-24 16:00:00,15,0,0,29,16,0,0,0,388.0,0.0,0.0,391.0,322.0,0.0,0.0,0.0
2026-01-24 17:00:00,14,0,0,27,15,0,0,0,374.0,0.0,0.0,364.0,307.0,0.0,0.0,0.0
2026-01-24 18:00:00,19,18,38,0,0,0,0,0,355.0,381.0,178.0,0.0,0.0,0.0,0.0,0.0
2026-01-24 19:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,228.0,229.0,216.0
2026-01-24 20:00:00,16,0,0,31,17,0,0,0,339.0,0.0,0.0,333.0,290.0,0.0,0.0,0.0
2026-01-24 21:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,217.0,218.0,194.0
2026-01-24 22:00:00,21,20,42,0,0,0,0,0,318.0,361.0,136.0,0.0,0.0,0.0,0.0,0.0
2026-01-24 23:00:00,15,0,0,29,16,0,0,0,303.0,0.0,0.0,304.0,274.0,0.0,0.0,0.0
2026-01-25 00:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,209.0,210.0,178.0
2026-01-25 01:00:00,0,0,0,0,0,8,8,17,0.0,0.0,0.0,0.0,0.0,201.0,202.0,161.0
2026-01-25 02:00:00,0,0,0,0,0,9,10,19,0.0,0.0,0.0,0.0,0.0,192.0,192.0,142.0
2026-01-25 03:00:00,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,182.0,182.0,123.0
2026-01-25 04:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,172.0,172.0,103.0
2026-01-25 05:00:00,15,0,0,29,15,0,0,0,288.0,0.0,0.0,275.0,259.0,0.0,0.0,0.0
2026-01-25 06:00:00,14,0,0,27,14,0,0,0,274.0,0.0,0.0,248.0,245.0,0.0,0.0,0.0
2026-01-25 07:00:00,16,0,0,31,16,0,0,0,258.0,0.0,0.0,217.0,229.0,0.0,0.0,0.0
2026-01-25 08:00:00,20,20,40,0,0,0,0,0,238.0,341.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-25 09:00:00,14,0,0,28,14,0,0,0,224.0,0.0,0.0,189.0,215.0,0.0,0.0,0.0
2026-01-25 10:00:00,15,0,0,30,15,0,0,0,209.0,0.0,0.0,159.0,200.0,0.0,0.0,0.0
2026-01-25 11:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,163.0,163.0,500.0
2026-01-25 12:00:00,0,0,0,0,0,8,8,15,0.0,0.0,0.0,0.0,0.0,155.0,155.0,485.0
2026-01-25 13:00:00,0,0,0,0,0,9,9,17,0.0,0.0,0.0,0.0,0.0,146.0,146.0,468.0
2026-01-25 14:00:00,20,20,41,0,0,0,0,0,189.0,321.0,459.0,0.0,0.0,0.0,0.0,0.0
2026-01-25 15:00:00,20,20,41,0,0,0,0,0,169.0,301.0,418.0,0.0,0.0,0.0,0.0,0.0
2026-01-25 16:00:00,13,0,0,26,13,0,0,0,156.0,0.0,0.0,133.0,187.0,0.0,0.0,0.0
2026-01-25 17:00:00,13,0,0,26,13,0,0,0,143.0,0.0,0.0,107.0,174.0,0.0,0.0,0.0
2026-01-25 18:00:00,13,0,0,27,13,0,0,0,130.0,0.0,0.0,500.0,161.0,0.0,0.0,0.0
2026-01-25 19:00:00,12,0,0,24,12,0,0,0,118.0,0.0,0.0,476.0,149.0,0.0,0.0,0.0
2026-01-25 20:00:00,14,0,0,28,14,0,0,0,104.0,0.0,0.0,448.0,135.0,0.0,0.0,0.0
2026-01-25 21:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,137.0,137.0,450.0
2026-01-25 22:00:00,15,0,0,28,14,0,0,0,500.0,0.0,0.0,420.0,121.0,0.0,0.0,0.0
2026-01-25 23:00:00,19,18,38,0,0,0,0,0,481.0,283.0,380.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 00:00:00,19,18,38,0,0,0,0,0,462.0,265.0,342.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 01:00:00,19,19,37,0,0,0,0,0,443.0,246.0,305.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 02:00:00,19,19,37,0,0,0,0,0,424.0,227.0,268.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 03:00:00,19,19,37,0,0,0,0,0,405.0,208.0,231.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 04:00:00,18,17,35,0,0,0,0,0,387.0,191.0,196.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 05:00:00,17,17,34,0,0,0,0,0,370.0,174.0,162.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 06:00:00,21,21,42,0,0,0,0,0,349.0,153.0,120.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 07:00:00,20,20,39,0,0,0,0,0,329.0,133.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 08:00:00,21,21,42,0,0,0,0,0,308.0,112.0,458.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 09:00:00,17,0,0,34,17,0,0,0,291.0,0.0,0.0,386.0,104.0,0.0,0.0,0.0
2026-01-26 10:00:00,17,0,0,34,17,0,0,0,274.0,0.0,0.0,352.0,500.0,0.0,0.0,0.0
2026-01-26 11:00:00,17,0,0,34,17,0,0,0,257.0,0.0,0.0,318.0,483.0,0.0,0.0,0.0
2026-01-26 12:00:00,20,20,41,0,0,0,0,0,237.0,500.0,417.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 13:00:00,20,20,40,0,0,0,0,0,217.0,480.0,377.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 14:00:00,20,20,40,0,0,0,0,0,197.0,460.0,337.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 15:00:00,20,20,40,0,0,0,0,0,177.0,440.0,297.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 16:00:00,21,21,42,0,0,0,0,0,156.0,419.0,255.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 17:00:00,20,20,40,0,0,0,0,0,136.0,399.0,215.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 18:00:00,21,20,40,0,0,0,0,0,115.0,379.0,175.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 19:00:00,21,20,40,0,0,0,0,0,500.0,359.0,135.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 20:00:00,21,20,40,0,0,0,0,0,479.0,339.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 21:00:00,16,0,0,32,16,0,0,0,463.0,0.0,0.0,286.0,467.0,0.0,0.0,0.0
2026-01-26 22:00:00,23,23,46,0,0,0,0,0,440.0,316.0,454.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 23:00:00,23,23,46,0,0,0,0,0,417.0,293.0,408.0,0.0,0.0,0.0,0.0,0.0
2026-01-27 00:00:00,20,21,42,0,0,0,0,0,397.0,272.0,366.0,0.0,0.0,0.0,0.0,0.0
2026-01-27 01:00:00,19,20,39,0,0,0,0,0,378.0,252.0,327.0,0.0,0.0,0.0,0.0,0.0
2026-01-27 02:00:00,19,19,40,0,0,0,0,0,359.0,233.0,287.0,0.0,0.0,0.0,0.0,0.0
2026-01-27 03:00:00,15,0,0,30,15,0,0,0,344.0,0.0,0.0,256.0,452.0,0.0,0.0,0.0
2026-01-27 04:00:00,14,0,0,27,14,0,0,0,330.0,0.0,0.0,229.0,438.0,0.0,0.0,0.0
2026-01-27 05:00:00,14,0,0,27,14,0,0,0,316.0,0.0,0.0,202.0,424.0,0.0,0.0,0.0
2026-01-27 06:00:00,16,0,0,31,16,0,0,0,300.0,0.0,0.0,171.0,408.0,0.0,0.0,0.0
2026-01-27 07:00:00,18,0,0,35,18,0,0,0,282.0,0.0,0.0,136.0,390.0,0.0,0.0,0.0
2026-01-27 08:00:00,19,0,0,38,19,0,0,0,263.0,0.0,0.0,500.0,371.0,0.0,0.0,0.0
2026-01-27 09:00:00,19,0,0,38,20,0,0,0,244.0,0.0,0.0,462.0,351.0,0.0,0.0,0.0
2026-01-27 10:00:00,0,0,0,0,0,14,15,28,0.0,0.0,0.0,0.0,0.0,123.0,122.0,422.0
2026-01-27 11:00:00,0,0,0,0,0,13,14,26,0.0,0.0,0.0,0.0,0.0,110.0,108.0,396.0
2026-01-27 12:00:00,17,0,0,34,18,0,0,0,227.0,0.0,0.0,428.0,333.0,0.0,0.0,0.0
2026-01-27 13:00:00,16,0,0,32,17,0,0,0,211.0,0.0,0.0,396.0,316.0,0.0,0.0,0.0
2026-01-27 14:00:00,17,0,0,34,17,0,0,0,194.0,0.0,0.0,362.0,299.0,0.0,0.0,0.0
2026-01-27 15:00:00,21,21,42,0,0,0,0,0,173.0,212.0,245.0,0.0,0.0,0.0,0.0,0.0
2026-01-27 16:00:00,22,22,44,0,0,0,0,0,151.0,190.0,201.0,0.0,0.0,0.0,0.0,0.0
2026-01-27 17:00:00,20,20,40,0,0,0,0,0,131.0,170.0,161.0,0.0,0.0,0.0,0.0,0.0
2026-01-27 18:00:00,15,0,0,30,15,0,0,0,116.0,0.0,0.0,332.0,284.0,0.0,0.0,0.0
2026-01-27 19:00:00,14,0,0,30,15,0,0,0,102.0,0.0,0.0,302.0,269.0,0.0,0.0,0.0
2026-01-27 20:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,500.0,500.0,374.0
2026-01-27 21:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,489.0,489.0,352.0
2026-01-27 22:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,479.0,479.0,332.0
2026-01-27 23:00:00,19,20,40,0,0,0,0,0,500.0,150.0,121.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 00:00:00,19,20,40,0,0,0,0,0,481.0,130.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 01:00:00,19,20,39,0,0,0,0,0,462.0,110.0,461.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 02:00:00,19,18,37,0,0,0,0,0,443.0,500.0,424.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 03:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,470.0,470.0,314.0
2026-01-28 04:00:00,0,0,0,0,0,10,9,21,0.0,0.0,0.0,0.0,0.0,460.0,461.0,293.0
2026-01-28 05:00:00,0,0,0,0,0,10,9,20,0.0,0.0,0.0,0.0,0.0,450.0,452.0,273.0
2026-01-28 06:00:00,0,0,0,0,0,11,11,23,0.0,0.0,0.0,0.0,0.0,439.0,441.0,250.0
2026-01-28 07:00:00,0,0,0,0,0,10,9,21,0.0,0.0,0.0,0.0,0.0,429.0,432.0,229.0
2026-01-28 08:00:00,0,0,0,0,0,11,10,22,0.0,0.0,0.0,0.0,0.0,418.0,422.0,207.0
2026-01-28 09:00:00,0,0,0,0,0,11,10,22,0.0,0.0,0.0,0.0,0.0,407.0,412.0,185.0
2026-01-28 10:00:00,0,0,0,0,0,10,9,20,0.0,0.0,0.0,0.0,0.0,397.0,403.0,165.0
2026-01-28 11:00:00,21,21,42,0,0,0,0,0,422.0,479.0,382.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 12:00:00,16,0,0,33,16,0,0,0,406.0,0.0,0.0,269.0,253.0,0.0,0.0,0.0
2026-01-28 13:00:00,20,20,40,0,0,0,0,0,386.0,459.0,342.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 14:00:00,0,0,0,0,0,9,9,19,0.0,0.0,0.0,0.0,0.0,388.0,394.0,146.0
2026-01-28 15:00:00,0,0,0,0,0,9,8,16,0.0,0.0,0.0,0.0,0.0,379.0,386.0,130.0
2026-01-28 16:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,369.0,376.0,110.0
2026-01-28 17:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,360.0,367.0,500.0
2026-01-28 18:00:00,18,18,36,0,0,0,0,0,368.0,441.0,306.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 19:00:00,19,19,38,0,0,0,0,0,349.0,422.0,268.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 20:00:00,14,0,0,28,14,0,0,0,335.0,0.0,0.0,241.0,239.0,0.0,0.0,0.0
2026-01-28 21:00:00,19,19,38,0,0,0,0,0,316.0,403.0,230.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 22:00:00,19,19,38,0,0,0,0,0,297.0,384.0,192.0,0.0,0.0,0.0,0.0,0.0
2026-01-28 23:00:00,19,19,38,0,0,0,0,0,278.0,365.0,154.0,0.0,0.0,0.0,0.0,0.0
2026-01-29 00:00:00,17,18,36,0,0,0,0,0,261.0,347.0,118.0,0.0,0.0,0.0,0.0,0.0
2026-01-29 01:00:00,18,19,37,0,0,0,0,0,243.0,328.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-29 02:00:00,19,20,40,0,0,0,0,0,224.0,308.0,460.0,0.0,0.0,0.0,0.0,0.0
2026-01-29 03:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,350.0,357.0,480.0
2026-01-29 04:00:00,0,0,0,0,0,7,7,14,0.0,0.0,0.0,0.0,0.0,343.0,350.0,466.0
2026-01-29 05:00:00,0,0,0,0,0,8,7,16,0.0,0.0,0.0,0.0,0.0,335.0,343.0,450.0
2026-01-29 06:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,327.0,335.0,434.0
2026-01-29 07:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,317.0,325.0,414.0
2026-01-29 08:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,307.0,315.0,394.0
2026-01-29 09:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,298.0,306.0,376.0
2026-01-29 10:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,289.0,297.0,358.0
2026-01-29 11:00:00,13,0,0,28,14,0,0,0,211.0,0.0,0.0,213.0,225.0,0.0,0.0,0.0
2026-01-29 12:00:00,14,0,0,29,14,0,0,0,197.0,0.0,0.0,184.0,211.0,0.0,0.0,0.0
2026-01-29 13:00:00,0,0,0,0,0,7,7,14,0.0,0.0,0.0,0.0,0.0,282.0,290.0,344.0
2026-01-29 14:00:00,18,18,36,0,0,0,0,0,179.0,290.0,424.0,0.0,0.0,0.0,0.0,0.0
2026-01-29 15:00:00,21,21,42,0,0,0,0,0,158.0,269.0,382.0,0.0,0.0,0.0,0.0,0.0
